Departure Airport Name,Departure Airport ID,Departure Time,Arrival Airport Name,Arrival Airport ID,Arrival Time,Duration,Airline,Travel Class,Total Duration,Layover 1 Duration,Layover 1 Overnight,Price,Cabin Baggage,Checked Baggage,Meal Included,Cabin Baggage (Number),Cabin Baggage (kg per piece),Checked Baggage (Number),Checked Baggage (kg per piece),Day of Week (on flight date),Overnight Flight,Departure Country Is Holiday,Arrival Country Is Holiday,Final Arrival Airport Name,Final Arrival Airport ID,Airport Distance (km),Airline Star Rating,Time of Day,Flight Type,Total_Baggage_kg
Singapore Changi Airport,SIN,13/07/2024 22:50,Haneda Airport,HND,14/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10452.0,True,True,True,2,7,1,50,Saturday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,14/07/2024 9:40,Hong Kong International Airport,HKG,14/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,14/07/2024 9:40,Hong Kong International Airport,HKG,14/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,14/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,14/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,14/07/2024 22:50,Haneda Airport,HND,15/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10452.0,True,True,True,2,7,1,50,Sunday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,15/07/2024 9:40,Hong Kong International Airport,HKG,15/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,15/07/2024 9:40,Hong Kong International Airport,HKG,15/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,15/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,15/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,15/07/2024 22:50,Haneda Airport,HND,16/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Monday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,16/07/2024 9:40,Hong Kong International Airport,HKG,16/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,16/07/2024 9:40,Hong Kong International Airport,HKG,16/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,16/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,16/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,16/07/2024 16:35,Shanghai Pudong International Airport,PVG,16/07/2024 22:05,330,China Eastern,First Class,810,255.0,True,6570.0,True,True,True,2,10,2,40,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,100
Singapore Changi Airport,SIN,17/07/2024 9:40,Hong Kong International Airport,HKG,17/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,17/07/2024 9:40,Hong Kong International Airport,HKG,17/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,18/07/2024 22:50,Haneda Airport,HND,19/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Thursday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,19/07/2024 9:40,Hong Kong International Airport,HKG,19/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,19/07/2024 9:40,Hong Kong International Airport,HKG,19/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,19/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,19/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,19/07/2024 22:50,Haneda Airport,HND,20/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Friday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,20/07/2024 9:40,Hong Kong International Airport,HKG,20/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,20/07/2024 9:40,Hong Kong International Airport,HKG,20/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,20/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,20/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,21/07/2024 22:50,Haneda Airport,HND,22/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10452.0,True,True,True,2,7,1,50,Sunday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,22/07/2024 9:40,Hong Kong International Airport,HKG,22/07/2024 13:55,255,Singapore Airlines,First Class,795,395.0,False,3842.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,22/07/2024 9:40,Hong Kong International Airport,HKG,22/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,22/07/2024 9:40,Hong Kong International Airport,HKG,22/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,22/07/2024 22:50,Haneda Airport,HND,23/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Monday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,23/07/2024 9:40,Hong Kong International Airport,HKG,23/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,23/07/2024 9:40,Hong Kong International Airport,HKG,23/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,23/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,23/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,23/07/2024 16:35,Shanghai Pudong International Airport,PVG,23/07/2024 22:05,330,China Eastern,First Class,810,255.0,True,7192.0,True,True,True,2,10,2,40,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,100
Singapore Changi Airport,SIN,23/07/2024 22:50,Haneda Airport,HND,24/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Tuesday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,24/07/2024 9:40,Hong Kong International Airport,HKG,24/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,24/07/2024 9:40,Hong Kong International Airport,HKG,24/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,24/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,24/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,24/07/2024 22:50,Haneda Airport,HND,25/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Wednesday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,25/07/2024 9:40,Hong Kong International Airport,HKG,25/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,3899.0,True,True,True,2,7,1,50,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,25/07/2024 9:40,Hong Kong International Airport,HKG,25/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,25/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,25/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,25/07/2024 22:50,Haneda Airport,HND,26/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Thursday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,26/07/2024 9:40,Hong Kong International Airport,HKG,26/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,26/07/2024 9:40,Hong Kong International Airport,HKG,26/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,26/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,26/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,26/07/2024 22:50,Haneda Airport,HND,27/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Friday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,27/07/2024 9:40,Hong Kong International Airport,HKG,27/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,27/07/2024 9:40,Hong Kong International Airport,HKG,27/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,27/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,27/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,27/07/2024 9:40,Hong Kong International Airport,HKG,27/07/2024 13:55,255,Singapore Airlines,First Class,795,395.0,False,3842.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,27/07/2024 22:50,Haneda Airport,HND,28/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10452.0,True,True,True,2,7,1,50,Saturday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,28/07/2024 9:40,Hong Kong International Airport,HKG,28/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,28/07/2024 9:40,Hong Kong International Airport,HKG,28/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,28/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,28/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,28/07/2024 22:50,Haneda Airport,HND,29/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10452.0,True,True,True,2,7,1,50,Sunday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,29/07/2024 9:40,Hong Kong International Airport,HKG,29/07/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4494.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,29/07/2024 9:40,Hong Kong International Airport,HKG,29/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,29/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,29/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,29/07/2024 22:50,Haneda Airport,HND,30/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Monday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,30/07/2024 9:40,Hong Kong International Airport,HKG,30/07/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4494.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,30/07/2024 9:40,Hong Kong International Airport,HKG,30/07/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4553.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,30/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,30/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,30/07/2024 16:35,Shanghai Pudong International Airport,PVG,30/07/2024 22:05,330,China Eastern,First Class,810,255.0,True,7192.0,True,True,True,2,10,2,40,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,100
Singapore Changi Airport,SIN,30/07/2024 22:50,Haneda Airport,HND,31/07/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Tuesday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,31/07/2024 14:00,Taiwan Taoyuan International Airport,TPE,31/07/2024 18:50,290,STARLUX,First Class,530,100.0,False,5045.0,True,True,True,2,10,3,32,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,31/07/2024 22:50,Haneda Airport,HND,01/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10316.0,True,True,True,2,7,1,50,Wednesday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,01/08/2024 9:40,Hong Kong International Airport,HKG,01/08/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4531.0,True,True,True,2,7,1,50,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,01/08/2024 9:40,Hong Kong International Airport,HKG,01/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4585.0,True,True,True,2,7,1,50,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,01/08/2024 14:00,Taiwan Taoyuan International Airport,TPE,01/08/2024 18:50,290,STARLUX Airlines,First Class,530,100.0,False,5088.0,True,True,True,2,10,3,32,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,01/08/2024 22:50,Haneda Airport,HND,02/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10376.0,True,True,True,2,7,1,50,Thursday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,02/08/2024 9:40,Hong Kong International Airport,HKG,02/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,3870.0,True,True,True,2,7,1,50,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,02/08/2024 9:40,Hong Kong International Airport,HKG,02/08/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4531.0,True,True,True,2,7,1,50,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,02/08/2024 22:50,Haneda Airport,HND,03/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10376.0,True,True,True,2,7,1,50,Friday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,03/08/2024 9:40,Hong Kong International Airport,HKG,03/08/2024 13:55,255,Singapore Airlines,First Class,935,540.0,False,4531.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,03/08/2024 9:40,Hong Kong International Airport,HKG,03/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4585.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,03/08/2024 22:50,Haneda Airport,HND,04/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10512.0,True,True,True,2,7,1,50,Saturday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,04/08/2024 9:40,Hong Kong International Airport,HKG,04/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,3870.0,True,True,True,2,7,1,50,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,04/08/2024 9:40,Hong Kong International Airport,HKG,04/08/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4531.0,True,True,True,2,7,1,50,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,04/08/2024 22:50,Haneda Airport,HND,05/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10512.0,True,True,True,2,7,1,50,Sunday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,05/08/2024 9:40,Hong Kong International Airport,HKG,05/08/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4531.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,05/08/2024 9:40,Hong Kong International Airport,HKG,05/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4585.0,True,True,True,2,7,1,50,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,05/08/2024 22:50,Haneda Airport,HND,06/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10376.0,True,True,True,2,7,1,50,Monday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,06/08/2024 9:40,Hong Kong International Airport,HKG,06/08/2024 13:55,255,Singapore Airlines,First Class,650,260.0,False,4531.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,06/08/2024 9:40,Hong Kong International Airport,HKG,06/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4585.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,06/08/2024 16:35,Shanghai Pudong International Airport,PVG,06/08/2024 22:05,330,China Eastern,First Class,810,255.0,True,6665.0,True,True,True,2,10,2,40,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,100
Singapore Changi Airport,SIN,07/08/2024 9:40,Hong Kong International Airport,HKG,07/08/2024 13:55,255,Singapore Airlines,First Class,935,540.0,False,4531.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,07/08/2024 9:40,Hong Kong International Airport,HKG,07/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4585.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,07/08/2024 9:30,Shanghai Pudong International Airport,PVG,07/08/2024 15:05,335,Singapore Airlines,First Class,690,125.0,False,9522.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,07/08/2024 22:50,Haneda Airport,HND,08/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10376.0,True,True,True,2,7,1,50,Wednesday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,08/08/2024 14:00,Taiwan Taoyuan International Airport,TPE,08/08/2024 18:50,290,STARLUX Airlines,First Class,530,100.0,False,5088.0,True,True,True,2,10,3,32,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,08/08/2024 22:50,Haneda Airport,HND,09/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10376.0,True,True,True,2,7,1,50,Thursday,True,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,09/08/2024 14:00,Taiwan Taoyuan International Airport,TPE,09/08/2024 18:50,290,STARLUX Airlines,First Class,530,100.0,False,5088.0,True,True,True,2,10,3,32,Friday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
Singapore Changi Airport,SIN,09/08/2024 22:50,Haneda Airport,HND,10/08/2024 6:45,415,Singapore Airlines,First Class,880,180.0,False,10376.0,True,True,True,2,7,1,50,Friday,True,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,64
Singapore Changi Airport,SIN,10/08/2024 9:40,Hong Kong International Airport,HKG,10/08/2024 13:55,255,Singapore Airlines,First Class,655,260.0,False,4531.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,10/08/2024 9:40,Hong Kong International Airport,HKG,10/08/2024 13:55,255,Singapore Airlines,First Class,565,165.0,False,4585.0,True,True,True,2,7,1,50,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,64
Singapore Changi Airport,SIN,10/08/2024 14:00,Taiwan Taoyuan International Airport,TPE,10/08/2024 18:50,290,STARLUX Airlines,First Class,530,100.0,False,5088.0,True,True,True,2,10,3,32,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,116
