Departure Airport Name,Departure Airport ID,Departure Time,Arrival Airport Name,Arrival Airport ID,Arrival Time,Duration,Airline,Travel Class,Total Duration,Layover 1 Duration,Layover 1 Overnight,Price,Cabin Baggage,Checked Baggage,Meal Included,Cabin Baggage (Number),Cabin Baggage (kg per piece),Checked Baggage (Number),Checked Baggage (kg per piece),Day of Week (on flight date),Departure Country Is Holiday,Arrival Country Is Holiday,Overnight Flight,Final Arrival Airport Name,Final Arrival Airport ID,Airport Distance (km),Airline Star Rating,Time of Day,Flight Type,Total_Baggage_kg
Kuala Lumpur International Airport,KUL,19/08/2024 19:15,Singapore Changi Airport,SIN,19/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Monday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,19/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,19/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Monday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,19/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,20/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,625.0,True,True,True,1,5,1,46,Monday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,20/08/2024 19:15,Singapore Changi Airport,SIN,20/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Tuesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,20/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,20/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Tuesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,20/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,21/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,625.0,True,True,True,1,5,1,46,Tuesday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,21/08/2024 11:55,Singapore Changi Airport,SIN,21/08/2024 12:55,60,Scoot,Premium Economy,60,0.0,False,62.0,True,True,True,1,15,1,30,Wednesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,21/08/2024 19:15,Singapore Changi Airport,SIN,21/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Wednesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,21/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,21/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Wednesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,21/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,22/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,625.0,True,True,True,1,5,1,46,Wednesday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,22/08/2024 11:55,Singapore Changi Airport,SIN,22/08/2024 12:55,60,Scoot,Premium Economy,60,0.0,False,62.0,True,True,True,1,15,1,30,Thursday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,22/08/2024 19:15,Singapore Changi Airport,SIN,22/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Thursday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,22/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,23/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,625.0,True,True,True,1,5,1,46,Thursday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,22/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,22/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,2174.0,True,True,True,1,5,1,46,Thursday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,23/08/2024 22:15,Singapore Changi Airport,SIN,23/08/2024 23:35,80,Scoot,Premium Economy,80,0.0,False,62.0,True,True,True,1,15,1,30,Friday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,23/08/2024 23:25,Singapore Changi Airport,SIN,24/08/2024 0:30,65,Scoot,Premium Economy,65,0.0,False,62.0,True,True,True,1,15,1,30,Friday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,23/08/2024 19:15,Singapore Changi Airport,SIN,23/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,90.0,True,True,True,1,15,1,30,Friday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,23/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,23/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Friday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,24/08/2024 19:15,Singapore Changi Airport,SIN,24/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Saturday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,24/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,24/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Saturday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,24/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,25/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,625.0,True,True,True,1,5,1,46,Saturday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,25/08/2024 22:15,Singapore Changi Airport,SIN,25/08/2024 23:35,80,Scoot,Premium Economy,80,0.0,False,62.0,True,True,True,1,15,1,30,Sunday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,25/08/2024 19:15,Singapore Changi Airport,SIN,25/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,90.0,True,True,True,1,15,1,30,Sunday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,25/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,25/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Sunday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,26/08/2024 11:55,Singapore Changi Airport,SIN,26/08/2024 12:55,60,Scoot,Premium Economy,60,0.0,False,62.0,True,True,True,1,15,1,30,Monday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,26/08/2024 19:15,Singapore Changi Airport,SIN,26/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,90.0,True,True,True,1,15,1,30,Monday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,26/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,26/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Monday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,26/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,27/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,625.0,True,True,True,1,5,1,46,Monday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,27/08/2024 19:15,Singapore Changi Airport,SIN,27/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Tuesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,27/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,28/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,501.0,True,True,True,1,5,1,46,Tuesday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,27/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,27/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,625.0,True,True,True,1,5,1,46,Tuesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,28/08/2024 11:55,Singapore Changi Airport,SIN,28/08/2024 12:55,60,Scoot,Premium Economy,60,0.0,False,62.0,True,True,True,1,15,1,30,Wednesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,28/08/2024 19:15,Singapore Changi Airport,SIN,28/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Wednesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,28/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,29/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,454.0,True,True,True,1,5,1,46,Wednesday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,28/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,28/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,501.0,True,True,True,1,5,1,46,Wednesday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,29/08/2024 11:55,Singapore Changi Airport,SIN,29/08/2024 12:55,60,Scoot,Premium Economy,60,0.0,False,62.0,True,True,True,1,15,1,30,Thursday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,29/08/2024 19:15,Singapore Changi Airport,SIN,29/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Thursday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,29/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,29/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,454.0,True,True,True,1,5,1,46,Thursday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,29/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,30/08/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,454.0,True,True,True,1,5,1,46,Thursday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,30/08/2024 22:15,Singapore Changi Airport,SIN,30/08/2024 23:35,80,Scoot,Premium Economy,80,0.0,False,62.0,True,True,True,1,15,1,30,Friday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,30/08/2024 23:25,Singapore Changi Airport,SIN,31/08/2024 0:30,65,Scoot,Premium Economy,65,0.0,False,62.0,True,True,True,1,15,1,30,Friday,False,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,30/08/2024 19:15,Singapore Changi Airport,SIN,30/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,90.0,True,True,True,1,15,1,30,Friday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,30/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,30/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,454.0,True,True,True,1,5,1,46,Friday,False,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,31/08/2024 19:15,Singapore Changi Airport,SIN,31/08/2024 20:25,70,Scoot,Premium Economy,70,0.0,False,62.0,True,True,True,1,15,1,30,Saturday,True,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,31/08/2024 4:20,Shenzhen Bao'an International Airport,SZX,31/08/2024 8:40,260,Shenzhen,Premium Economy,740,240.0,False,418.0,True,True,True,1,5,1,46,Saturday,True,False,False,Singapore Changi Airport,SIN,296.972686917907,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,31/08/2024 20:45,Shenzhen Bao'an International Airport,SZX,01/09/2024 1:05,260,Shenzhen,Premium Economy,855,365.0,TRUE,418.0,True,True,True,1,5,1,46,Saturday,True,False,True,Singapore Changi Airport,SIN,296.972686917907,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,01/07/2024 11:55,Singapore Changi Airport,SIN,01/07/2024 12:55,60,Scoot,Premium Economy,360,135.0,False,190.0,True,True,True,1,15,1,30,Monday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,01/07/2024 19:15,Singapore Changi Airport,SIN,01/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,190.0,True,True,True,1,15,1,30,Monday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,01/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,01/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,405.0,True,True,True,1,8,2,23,Monday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,01/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,02/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,500.0,True,True,True,1,5,1,46,Monday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,01/07/2024 1:55,Shanghai Pudong International Airport,PVG,01/07/2024 7:30,335,China Eastern,Premium Economy,695,95.0,False,619.0,True,True,True,1,8,2,23,Monday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,54
Kuala Lumpur International Airport,KUL,01/07/2024 4:20,Shenzhen Bao'an International Airport,SZX,01/07/2024 8:40,260,Shenzhen,Premium Economy,905,465.0,False,500.0,True,True,True,1,5,1,46,Monday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,02/07/2024 19:15,Singapore Changi Airport,SIN,02/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,192.0,True,True,True,1,15,1,30,Tuesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,02/07/2024 4:20,Shenzhen Bao'an International Airport,SZX,02/07/2024 8:40,260,Shenzhen,Premium Economy,905,465.0,False,454.0,True,True,True,1,5,1,46,Tuesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,02/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,03/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,454.0,True,True,True,1,5,1,46,Tuesday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,03/07/2024 11:55,Singapore Changi Airport,SIN,03/07/2024 12:55,60,Scoot,Premium Economy,360,135.0,False,192.0,True,True,True,1,15,1,30,Wednesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,03/07/2024 19:15,Singapore Changi Airport,SIN,03/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,192.0,True,True,True,1,15,1,30,Wednesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,03/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,03/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,429.0,True,True,True,1,8,2,23,Wednesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,03/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,04/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,454.0,True,True,True,1,5,1,46,Wednesday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,03/07/2024 1:55,Shanghai Pudong International Airport,PVG,03/07/2024 7:30,335,China Eastern,Premium Economy,695,95.0,False,572.0,True,True,True,1,8,2,23,Wednesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,54
Kuala Lumpur International Airport,KUL,03/07/2024 7:00,Shenzhen Bao'an International Airport,SZX,03/07/2024 11:30,270,Shenzhen,Premium Economy,745,295.0,False,654.0,True,True,True,1,5,1,46,Wednesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,03/07/2024 7:00,Shenzhen Bao'an International Airport,SZX,03/07/2024 11:30,270,Shenzhen,Premium Economy,735,270.0,False,1619.0,True,True,True,1,5,1,46,Wednesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,04/07/2024 19:15,Singapore Changi Airport,SIN,04/07/2024 20:25,70,Scoot,Premium Economy,1350,1125.0,TRUE,192.0,True,True,True,1,15,1,30,Thursday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,04/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,04/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,405.0,True,True,True,1,8,2,23,Thursday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,04/07/2024 19:15,Singapore Changi Airport,SIN,04/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,266.0,True,True,True,1,15,1,30,Thursday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,04/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,05/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,462.0,True,True,True,1,5,1,46,Thursday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,04/07/2024 4:20,Shenzhen Bao'an International Airport,SZX,04/07/2024 8:40,260,Shenzhen,Premium Economy,905,465.0,False,500.0,True,True,True,1,5,1,46,Thursday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,05/07/2024 23:25,Singapore Changi Airport,SIN,06/07/2024 0:30,65,Scoot,Premium Economy,580,350.0,TRUE,192.0,True,True,True,1,15,1,30,Friday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,05/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,05/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,429.0,True,True,True,1,8,2,23,Friday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,05/07/2024 7:00,Shenzhen Bao'an International Airport,SZX,05/07/2024 11:30,270,Shenzhen,Premium Economy,745,295.0,False,508.0,True,True,True,1,5,1,46,Friday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,05/07/2024 1:55,Shanghai Pudong International Airport,PVG,05/07/2024 7:30,335,China Eastern,Premium Economy,695,95.0,False,572.0,True,True,True,1,8,2,23,Friday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,54
Kuala Lumpur International Airport,KUL,05/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,06/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,508.0,True,True,True,1,5,1,46,Friday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,05/07/2024 7:00,Shenzhen Bao'an International Airport,SZX,05/07/2024 11:30,270,Shenzhen,Premium Economy,735,270.0,False,1619.0,True,True,True,1,5,1,46,Friday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,06/07/2024 19:15,Singapore Changi Airport,SIN,06/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,192.0,True,True,True,1,15,1,30,Saturday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,06/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,06/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,405.0,True,True,True,1,8,2,23,Saturday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,06/07/2024 1:55,Shanghai Pudong International Airport,PVG,06/07/2024 7:30,335,China Eastern,Premium Economy,695,95.0,False,619.0,True,True,True,1,8,2,23,Saturday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,54
Kuala Lumpur International Airport,KUL,06/07/2024 4:20,Shenzhen Bao'an International Airport,SZX,06/07/2024 8:40,260,Shenzhen,Premium Economy,905,465.0,False,508.0,True,True,True,1,5,1,46,Saturday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,06/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,07/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,508.0,True,True,True,1,5,1,46,Saturday,False,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,07/07/2024 22:15,Singapore Changi Airport,SIN,07/07/2024 23:35,80,Scoot,Premium Economy,1180,935.0,TRUE,192.0,True,True,True,1,15,1,30,Sunday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,07/07/2024 22:15,Singapore Changi Airport,SIN,07/07/2024 23:35,80,Scoot,Premium Economy,755,525.0,TRUE,266.0,True,True,True,1,15,1,30,Sunday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,07/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,07/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,453.0,True,True,True,1,8,2,23,Sunday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,07/07/2024 1:55,Shanghai Pudong International Airport,PVG,07/07/2024 7:30,335,China Eastern,Premium Economy,695,95.0,False,572.0,True,True,True,1,8,2,23,Sunday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,54
Kuala Lumpur International Airport,KUL,07/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,07/07/2024 17:35,250,China Southern,Premium Economy,785,360.0,False,405.0,True,True,True,1,8,2,23,Sunday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,07/07/2024 4:20,Shenzhen Bao'an International Airport,SZX,07/07/2024 8:40,260,Shenzhen,Premium Economy,905,465.0,False,508.0,True,True,True,1,5,1,46,Sunday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,07/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,08/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,508.0,True,True,True,1,5,1,46,Sunday,True,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,08/07/2024 11:55,Singapore Changi Airport,SIN,08/07/2024 12:55,60,Scoot,Premium Economy,360,135.0,False,192.0,True,True,True,1,15,1,30,Monday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,45
Kuala Lumpur International Airport,KUL,08/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,08/07/2024 17:35,250,China Southern,Premium Economy,575,160.0,False,429.0,True,True,True,1,8,2,23,Monday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,08/07/2024 1:55,Shanghai Pudong International Airport,PVG,08/07/2024 7:30,335,China Eastern,Premium Economy,695,95.0,False,619.0,True,True,True,1,8,2,23,Monday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,54
Kuala Lumpur International Airport,KUL,08/07/2024 19:15,Singapore Changi Airport,SIN,08/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,219.0,True,True,True,1,15,1,30,Monday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
Kuala Lumpur International Airport,KUL,08/07/2024 13:25,Guangzhou Baiyun International Airport,CAN,08/07/2024 17:35,250,China Southern,Premium Economy,785,360.0,False,405.0,True,True,True,1,8,2,23,Monday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,4,Afternoon,Layover,54
Kuala Lumpur International Airport,KUL,08/07/2024 20:45,Shenzhen Bao'an International Airport,SZX,09/07/2024 1:05,260,Shenzhen,Premium Economy,955,515.0,TRUE,508.0,True,True,True,1,5,1,46,Monday,True,False,True,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,51
Kuala Lumpur International Airport,KUL,08/07/2024 4:20,Shenzhen Bao'an International Airport,SZX,08/07/2024 8:40,260,Shenzhen,Premium Economy,905,465.0,False,554.0,True,True,True,1,5,1,46,Monday,True,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Morning,Layover,51
Kuala Lumpur International Airport,KUL,09/07/2024 19:15,Singapore Changi Airport,SIN,09/07/2024 20:25,70,Scoot,Premium Economy,935,715.0,TRUE,190.0,True,True,True,1,15,1,30,Tuesday,False,False,False,Suvarnabhumi Airport,BKK,1215.6475122465802,3,Evening,Layover,45
